amount,log_amount,amount_vs_user_avg,is_high_amount,is_very_high_amount,is_extreme_amount,transactions_last_1h,transactions_last_24h,is_velocity_spike_1h,is_velocity_spike_24h,velocity_ratio,distance_from_home_km,is_international,distance_risk,international_far,hour_of_day,day_of_week,is_late_night,is_business_hours,is_weekend,card_present,merchant_risk_score,is_high_risk_merchant,online_international,failed_attempts,has_failed_attempts,many_failed_attempts,device_match,unknown_device,manual_risk_score,is_fraud
227.08,5.429696444604416,0.966,0,0,0,1,1,0,0,24.0,21.01,0,1,0,18,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
134.65,4.910078039104941,0.631,0,0,0,1,1,0,0,24.0,17.3,0,1,0,18,4,0,0,0,1,1,0,0,0,0,0,0,1,0.0968,0
650.53,6.479323443087244,1.466,1,0,0,1,1,0,0,24.0,34.93,0,1,0,19,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
57.05,4.061304708143901,1.054,0,0,0,1,2,0,0,12.0,18.4,0,1,0,19,4,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
54.45,4.015481713796376,0.683,0,0,0,1,1,0,0,24.0,12.55,0,1,0,19,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
267.94,5.594488306395724,0.927,0,0,0,1,1,0,0,24.0,29.77,0,1,0,19,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
327.51,5.794567278861639,1.137,0,0,0,1,1,0,0,24.0,17.06,0,1,0,19,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
204.46,5.325251367788118,1.003,0,0,0,1,1,0,0,24.0,6.37,0,0,0,20,4,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
54.23,4.011506283913096,0.319,0,0,0,1,2,0,0,12.0,22.88,0,1,0,20,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
120.92,4.803365091938336,0.438,0,0,0,1,1,0,0,24.0,30.17,0,1,0,20,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
447.07,6.104949470209226,1.876,1,0,0,1,1,0,0,24.0,35.45,0,1,0,20,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
36.21,3.6165775423585313,0.875,0,0,0,1,1,0,0,24.0,9.95,0,0,0,21,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
101.78,4.632590781564083,0.485,0,0,0,1,1,0,0,24.0,11.95,0,1,0,21,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
312.13,5.746618439775514,0.952,0,0,0,1,1,0,0,24.0,18.18,0,1,0,21,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
338.8,5.828357209237832,1.005,0,0,0,1,1,0,0,24.0,27.26,0,1,0,21,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
78.29,4.373112017284307,0.234,0,0,0,1,1,0,0,24.0,29.17,0,1,0,22,4,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
106.19,4.674602960703428,0.84,0,0,0,1,1,0,0,24.0,18.4,0,1,0,22,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
25.41,3.273742726309041,0.16,0,0,0,1,1,0,0,24.0,2.25,0,0,0,22,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
127.27,4.854137417311759,1.213,0,0,0,1,1,0,0,24.0,25.74,0,1,0,22,4,0,0,0,1,1,0,0,1,1,0,0,1,0.0968,0
163.31,5.1017548874637395,0.364,0,0,0,1,1,0,0,24.0,27.33,0,1,0,22,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
243.83,5.500564092149261,0.983,0,0,0,1,1,0,0,24.0,20.09,0,1,0,23,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
640.89,6.464416949445798,1.403,1,0,0,1,2,0,0,12.0,6.16,0,0,0,23,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
502.05,6.2206895687380594,1.033,1,0,0,1,1,0,0,24.0,26.63,0,1,0,23,4,0,0,0,0,1,0,0,0,0,0,0,1,0.0968,0
424.63,6.053570424265026,0.991,1,0,0,1,1,0,0,24.0,27.44,0,1,0,23,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
52.91,3.9873159894635775,1.19,0,0,0,1,1,0,0,24.0,23.21,0,1,0,23,4,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
69.9,4.2612704335380815,1.297,0,0,0,1,1,0,0,24.0,3.69,0,0,0,0,5,0,0,1,1,1,0,0,0,0,0,0,1,0.0968,0
109.67,4.706552800276694,0.702,0,0,0,1,1,0,0,24.0,30.8,0,1,0,0,5,0,0,1,1,2,0,0,1,1,0,1,0,0.0,0
376.93,5.934708993285509,1.191,0,0,0,1,1,0,0,24.0,33.58,0,1,0,0,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
48.97,3.9114228253561136,1.609,0,0,0,1,1,0,0,24.0,12.0,0,1,0,0,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
58.77,4.0905038628361625,0.218,0,0,0,1,1,0,0,24.0,12.14,0,1,0,0,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
270.28,5.603151497817383,1.336,0,0,0,1,1,0,0,24.0,21.73,0,1,0,1,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
411.38,6.021945254361569,1.087,1,0,0,1,1,0,0,24.0,34.52,0,1,0,1,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
492.39,6.201299936358453,1.373,1,0,0,1,1,0,0,24.0,21.26,0,1,0,1,5,0,0,1,0,2,0,0,1,1,0,1,0,0.0,0
179.53,5.195896968948567,0.435,0,0,0,1,1,0,0,24.0,41.91,0,1,0,1,5,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
437.64,6.083679031095793,1.596,1,0,0,1,1,0,0,24.0,27.68,0,1,0,2,5,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
152.48,5.033570265378752,0.471,0,0,0,1,1,0,0,24.0,4.4,0,0,0,2,5,1,0,1,0,2,0,0,0,0,0,1,0,0.129,0
465.65,6.145579512011755,1.117,1,0,0,1,1,0,0,24.0,17.33,0,1,0,2,5,1,0,1,1,1,0,0,0,0,0,0,1,0.2258,0
1521.77,7.3282863237626685,3.496,1,1,0,2,7,0,0,6.857,40.57,0,1,0,2,5,1,0,1,0,5,1,0,1,1,0,0,1,0.3548,1
37.61,3.653511310276145,0.191,0,0,0,1,1,0,0,24.0,23.39,0,1,0,2,5,1,0,1,1,2,0,0,0,0,0,1,0,0.129,0
155.39,5.052352887448124,1.465,0,0,0,1,1,0,0,24.0,31.19,0,1,0,2,5,1,0,1,0,1,0,0,0,0,0,1,0,0.129,0
442.77,6.095306410196519,0.933,1,0,0,1,1,0,0,24.0,33.76,0,1,0,3,5,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
545.24,6.303058439606076,1.197,1,0,0,1,2,0,0,12.0,16.76,0,1,0,3,5,1,0,1,0,2,0,0,0,0,0,1,0,0.129,0
132.11,4.891175854058928,0.532,0,0,0,1,2,0,0,12.0,11.72,0,1,0,3,5,1,0,1,0,2,0,0,0,0,0,1,0,0.129,0
454.37,6.121110275306878,1.716,1,0,0,1,1,0,0,24.0,12.45,0,1,0,3,5,1,0,1,1,2,0,0,0,0,0,1,0,0.129,0
145.78,4.9889348671169165,0.997,0,0,0,1,1,0,0,24.0,8.94,0,0,0,4,5,1,0,1,1,1,0,0,0,0,0,0,1,0.2258,0
139.67,4.946416721769604,0.9,0,0,0,1,1,0,0,24.0,6.88,0,0,0,4,5,1,0,1,0,2,0,0,0,0,0,1,0,0.129,0
662.16,6.497016288371264,1.523,1,0,0,1,1,0,0,24.0,37.72,0,1,0,4,5,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
416.94,6.035337881551952,0.86,1,0,0,1,1,0,0,24.0,24.34,0,1,0,4,5,1,0,1,1,1,0,0,0,0,0,0,1,0.2258,0
35.82,3.6060411758049318,0.276,0,0,0,1,1,0,0,24.0,14.1,0,1,0,4,5,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
105.01,4.663533429285006,1.015,0,0,0,1,1,0,0,24.0,30.63,0,1,0,5,5,1,0,1,0,2,0,0,0,0,0,1,0,0.129,0
96.12,4.575947327311188,0.323,0,0,0,1,1,0,0,24.0,13.76,0,1,0,5,5,1,0,1,1,2,0,0,1,1,0,1,0,0.129,0
273.47,5.614841965359553,1.255,0,0,0,1,1,0,0,24.0,7.58,0,0,0,5,5,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
356.87,5.880169791961964,0.982,0,0,0,1,1,0,0,24.0,24.31,0,1,0,5,5,1,0,1,0,1,0,0,0,0,0,0,1,0.2258,0
142.02,4.96298448062025,0.777,0,0,0,1,1,0,0,24.0,19.08,0,1,0,5,5,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
400.48,5.9951577189456,0.926,1,0,0,1,1,0,0,24.0,18.78,0,1,0,6,5,0,0,1,1,2,0,0,1,1,0,1,0,0.0,0
62.35,4.148674906767148,0.361,0,0,0,1,1,0,0,24.0,5.1,0,0,0,6,5,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
112.32,4.730215674962316,0.816,0,0,0,1,1,0,0,24.0,22.14,0,1,0,6,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
313.33,5.750443389455249,0.907,0,0,0,1,1,0,0,24.0,23.95,0,1,0,6,5,0,0,1,0,1,0,0,0,0,0,0,1,0.0968,0
288.92,5.669605022854615,0.639,0,0,0,1,1,0,0,24.0,8.17,0,0,0,6,5,0,0,1,0,2,0,0,0,0,0,1,0,0.0,0
360.44,5.890096052719693,0.977,0,0,0,1,1,0,0,24.0,28.14,0,1,0,7,5,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
194.29,5.274485633294691,0.792,0,0,0,1,1,0,0,24.0,37.69,0,1,0,7,5,0,0,1,0,2,0,0,0,0,0,1,0,0.0,0
119.07,4.788074906042627,0.982,0,0,0,1,1,0,0,24.0,13.36,0,1,0,7,5,0,0,1,0,2,0,0,0,0,0,1,0,0.0,0
130.18,4.876570425865589,1.22,0,0,0,1,1,0,0,24.0,38.76,0,1,0,7,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
167.97,5.129721184372558,0.976,0,0,0,1,1,0,0,24.0,22.68,0,1,0,8,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
601.59,6.40123703180245,2.236,1,0,0,1,2,0,0,12.0,20.81,0,1,0,8,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
353.46,5.870595504626993,0.817,0,0,0,1,1,0,0,24.0,10.84,0,1,0,8,5,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
294.72,5.689413060688899,1.035,0,0,0,1,1,0,0,24.0,18.62,0,1,0,8,5,0,0,1,1,2,0,0,0,0,0,0,1,0.0968,0
254.4,5.542830943598439,0.699,0,0,0,1,1,0,0,24.0,33.09,0,1,0,8,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
29.38,3.4137844971676268,0.109,0,0,0,2,2,0,0,24.0,19.83,0,1,0,9,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
306.33,5.727922088842681,1.429,0,0,0,1,1,0,0,24.0,21.17,0,1,0,9,5,0,1,1,0,2,0,0,0,0,0,1,0,0.0,0
284.29,5.653506206781466,0.922,0,0,0,1,1,0,0,24.0,18.67,0,1,0,9,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
67.87,4.232220669556607,1.259,0,0,0,1,2,0,0,12.0,30.21,0,1,0,9,5,0,1,1,1,1,0,0,0,0,0,0,1,0.0968,0
32.39,3.508256453955563,0.428,0,0,0,1,1,0,0,24.0,24.78,0,1,0,10,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
152.67,5.034807446067241,0.415,0,0,0,1,1,0,0,24.0,22.18,0,1,0,10,5,0,1,1,0,2,0,0,0,0,0,1,0,0.0,0
92.26,4.535391291380175,0.649,0,0,0,1,1,0,0,24.0,23.29,0,1,0,10,5,0,1,1,1,1,0,0,1,1,0,1,0,0.0,0
194.5,5.27556037942542,0.593,0,0,0,1,1,0,0,24.0,32.23,0,1,0,10,5,0,1,1,1,1,0,0,0,0,0,0,1,0.0968,0
628.3,6.4446080905328875,1.444,1,0,0,1,1,0,0,24.0,14.24,0,1,0,10,5,0,1,1,1,1,0,0,0,0,0,0,1,0.0968,0
134.28,4.907346704590325,0.612,0,0,0,1,2,0,0,12.0,27.69,0,1,0,11,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
76.24,4.346917457560314,1.472,0,0,0,1,1,0,0,24.0,23.04,0,1,0,11,5,0,1,1,0,1,0,0,1,1,0,1,0,0.0,0
157.43,5.065312855386951,0.781,0,0,0,1,1,0,0,24.0,2.74,0,0,0,11,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
75.84,4.341725337900356,0.341,0,0,0,1,1,0,0,24.0,28.46,0,1,0,11,5,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0
401.36,5.997347210266137,1.192,1,0,0,1,1,0,0,24.0,7.48,0,0,0,11,5,0,1,1,1,2,0,0,0,0,0,0,1,0.0968,0
36.6,3.6270040503958487,0.755,0,0,0,1,1,0,0,24.0,23.6,0,1,0,12,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
8.63,2.2648832258100344,0.232,0,0,0,1,1,0,0,24.0,29.4,0,1,0,12,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
292.68,5.682490739188579,0.869,0,0,0,2,2,0,0,24.0,11.02,0,1,0,12,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
115.31,4.7562590403509475,1.099,0,0,0,1,2,0,0,12.0,29.56,0,1,0,12,5,0,1,1,1,1,0,0,0,0,0,0,1,0.0968,0
133.67,4.9028273414619505,0.504,0,0,0,1,1,0,0,24.0,32.71,0,1,0,13,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
315.02,5.755805502723353,1.045,0,0,0,1,1,0,0,24.0,31.13,0,1,0,13,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
635.48,6.455952995665608,1.535,1,0,0,1,1,0,0,24.0,15.5,0,1,0,13,5,0,1,1,0,2,0,0,0,0,0,1,0,0.0,0
662.3,6.4972273765315105,1.434,1,0,0,1,1,0,0,24.0,15.64,0,1,0,13,5,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0
134.44,4.90852873782488,0.59,0,0,0,1,1,0,0,24.0,29.84,0,1,0,14,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
213.87,5.370033194089637,0.952,0,0,0,1,1,0,0,24.0,27.28,0,1,0,14,5,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0
486.73,6.18976197404949,1.204,1,0,0,1,1,0,0,24.0,28.32,0,1,0,14,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
180.2,5.199601393608879,1.103,0,0,0,1,1,0,0,24.0,29.79,0,1,0,14,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
148.42,5.0067611325476555,0.683,0,0,0,1,1,0,0,24.0,19.46,0,1,0,14,5,0,1,1,1,1,0,0,1,1,0,1,0,0.0,0
686.3,6.532770878127559,1.547,1,0,0,1,1,0,0,24.0,8.65,0,0,0,15,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
69.02,4.2487809155265195,0.86,0,0,0,1,1,0,0,24.0,24.51,0,1,0,15,5,0,1,1,0,2,0,0,0,0,0,1,0,0.0,0
651.57,6.480918413136281,1.32,1,0,0,1,1,0,0,24.0,4.53,0,0,0,15,5,0,1,1,1,1,0,0,0,0,0,0,1,0.0968,0
167.58,5.127410414569336,0.532,0,0,0,1,1,0,0,24.0,26.12,0,1,0,15,5,0,1,1,1,2,0,0,0,0,0,1,0,0.0,0
504.62,6.225785399012317,1.166,1,0,0,1,2,0,0,12.0,24.88,0,1,0,15,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
152.24,5.032005319832448,0.795,0,0,0,1,1,0,0,24.0,4.54,0,0,0,16,5,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0
462.19,6.138137337079281,1.258,1,0,0,1,1,0,0,24.0,26.53,0,1,0,16,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
767.54,6.6444926110711,1.622,1,1,0,1,1,0,0,24.0,39.11,0,1,0,16,5,0,1,1,1,2,0,0,0,0,0,1,0,0.0,0
31.28,3.474447843401748,1.039,0,0,0,1,1,0,0,24.0,9.13,0,0,0,16,5,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0
231.65,5.449535178290658,1.078,0,0,0,1,1,0,0,24.0,33.45,0,1,0,16,5,0,1,1,1,2,0,0,0,0,0,1,0,0.0,0
232.82,5.454551588578672,0.662,0,0,0,1,1,0,0,24.0,26.33,0,1,0,17,5,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0
600.53,6.399476409482722,1.223,1,0,0,1,1,0,0,24.0,21.35,0,1,0,17,5,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0
47.89,3.889572876590554,0.66,0,0,0,1,1,0,0,24.0,28.35,0,1,0,17,5,0,1,1,1,1,0,0,0,0,0,1,0,0.0,0
51.34,3.9577608971019997,0.389,0,0,0,1,1,0,0,24.0,15.25,0,1,0,18,5,0,0,1,0,2,0,0,1,1,0,0,1,0.0968,0
113.39,4.739613662537582,0.778,0,0,0,1,1,0,0,24.0,26.16,0,1,0,18,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
152.54,5.033961119399752,1.253,0,0,0,1,1,0,0,24.0,14.89,0,1,0,18,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
400.17,5.994385277618959,0.824,1,0,0,1,1,0,0,24.0,27.42,0,1,0,18,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
22.31,3.1488824530476656,0.436,0,0,0,1,1,0,0,24.0,20.74,0,1,0,18,5,0,0,1,1,1,0,0,1,1,0,0,1,0.0968,0
390.01,5.96873313510589,0.84,0,0,0,1,1,0,0,24.0,4.05,0,0,0,19,5,0,0,1,1,1,0,0,0,0,0,0,1,0.0968,0
549.2,6.310281848490474,1.155,1,0,0,1,1,0,0,24.0,32.29,0,1,0,19,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
418.6,6.039301876522142,1.051,1,0,0,1,1,0,0,24.0,25.77,0,1,0,19,5,0,0,1,0,2,0,0,0,0,0,1,0,0.0,0
204.31,5.324521032044673,1.125,0,0,0,1,1,0,0,24.0,13.66,0,1,0,19,5,0,0,1,0,1,0,0,0,0,0,0,1,0.0968,0
256.44,5.550786683244073,0.699,0,0,0,1,1,0,0,24.0,20.36,0,1,0,20,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
91.19,4.523851664810503,0.959,0,0,0,1,1,0,0,24.0,30.48,0,1,0,20,5,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
790.94,6.674485631368919,1.678,1,1,0,1,1,0,0,24.0,9.86,0,0,0,20,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
161.74,5.092153835268511,0.763,0,0,0,1,1,0,0,24.0,13.61,0,1,0,20,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
11.6,2.533696813957432,0.52,0,0,0,1,1,0,0,24.0,25.78,0,1,0,20,5,0,0,1,0,2,0,0,0,0,0,1,0,0.0,0
70.88,4.274998061915358,0.227,0,0,0,1,1,0,0,24.0,15.2,0,1,0,21,5,0,0,1,1,1,0,0,0,0,0,0,1,0.0968,0
329.38,5.800243507126995,0.954,0,0,0,1,1,0,0,24.0,17.22,0,1,0,21,5,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
425.24,6.05500256791197,1.401,1,0,0,1,1,0,0,24.0,30.58,0,1,0,21,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
243.36,5.498642547781566,1.535,0,0,0,1,1,0,0,24.0,23.19,0,1,0,21,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
232.71,5.454081030530934,0.495,0,0,0,1,1,0,0,24.0,23.92,0,1,0,21,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
314.67,5.754697364124307,0.904,0,0,0,1,1,0,0,24.0,29.01,0,1,0,22,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
109.08,4.701207374185033,0.229,0,0,0,1,2,0,0,12.0,31.77,0,1,0,22,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
416.11,6.033349975981434,0.979,1,0,0,1,1,0,0,24.0,28.78,0,1,0,22,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
58.62,4.087991088249925,0.636,0,0,0,1,1,0,0,24.0,33.2,0,1,0,22,5,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
74.19,4.320018243389936,0.485,0,0,0,1,1,0,0,24.0,31.03,0,1,0,22,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
277.67,5.630028286067539,0.626,0,0,0,1,1,0,0,24.0,24.82,0,1,0,23,5,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
375.92,5.932032963338555,1.931,0,0,0,1,1,0,0,24.0,2.16,0,0,0,23,5,0,0,1,0,1,0,0,0,0,0,0,1,0.0968,0
412.86,6.025527752383683,0.89,1,0,0,1,1,0,0,24.0,36.63,0,1,0,23,5,0,0,1,1,1,0,0,0,0,0,0,1,0.0968,0
362.04,5.894513021031532,0.764,0,0,0,1,1,0,0,24.0,32.98,0,1,0,23,5,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
30.96,3.464485120898074,0.56,0,0,0,1,1,0,0,24.0,33.76,0,1,0,0,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
134.65,4.910078039104941,1.714,0,0,0,1,1,0,0,24.0,35.22,0,1,0,0,6,0,0,1,0,1,0,0,1,1,0,0,1,0.0968,0
567.36,6.342755020769874,1.235,1,0,0,1,1,0,0,24.0,18.09,0,1,0,0,6,0,0,1,1,1,0,0,0,0,0,0,1,0.0968,0
786.68,6.66909191600989,2.024,1,1,0,1,1,0,0,24.0,28.49,0,1,0,0,6,0,0,1,1,1,0,0,0,0,0,0,1,0.0968,0
366.48,5.906668895403266,0.847,0,0,0,1,2,0,0,12.0,28.33,0,1,0,0,6,0,0,1,1,1,0,0,0,0,0,0,1,0.0968,0
584.74,6.372876005112427,2.17,1,0,0,1,1,0,0,24.0,26.37,0,1,0,1,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
531.86,6.278258725498468,1.186,1,0,0,1,1,0,0,24.0,27.93,0,1,0,1,6,0,0,1,1,2,0,0,0,0,0,1,0,0.0,0
426.1,6.057018177847421,1.199,1,0,0,1,1,0,0,24.0,10.63,0,1,0,1,6,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
2313.06,7.746758836544521,4.775,1,1,1,5,9,0,0,13.333,1114.92,0,3,0,1,6,0,0,1,0,4,1,0,3,1,1,0,1,0.4839,1
375.88,5.931926834391786,1.692,0,0,0,1,1,0,0,24.0,14.59,0,1,0,2,6,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
66.56,4.2130160919396,0.514,0,0,0,1,2,0,0,12.0,34.69,0,1,0,2,6,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
189.3,5.248601774302104,1.286,0,0,0,1,1,0,0,24.0,35.34,0,1,0,2,6,1,0,1,1,2,0,0,0,0,0,1,0,0.129,0
98.4,4.599152113662528,0.362,0,0,0,1,1,0,0,24.0,35.67,0,1,0,2,6,1,0,1,1,2,0,0,0,0,0,0,1,0.2258,0
24.67,3.245322994883049,1.044,0,0,0,1,1,0,0,24.0,7.56,0,0,0,2,6,1,0,1,1,2,0,0,0,0,0,1,0,0.129,0
251.18,5.53014311824508,1.602,0,0,0,1,1,0,0,24.0,28.01,0,1,0,3,6,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
131.42,4.8859786894967,1.037,0,0,0,1,1,0,0,24.0,31.31,0,1,0,3,6,1,0,1,1,2,0,0,0,0,0,1,0,0.129,0
267.03,5.591098914544516,0.702,0,0,0,1,1,0,0,24.0,22.75,0,1,0,3,6,1,0,1,1,1,0,0,0,0,0,0,1,0.2258,0
94.0,4.553876891600541,0.538,0,0,0,1,1,0,0,24.0,25.96,0,1,0,3,6,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
201.13,5.308911054758907,0.62,0,0,0,1,1,0,0,24.0,29.44,0,1,0,3,6,1,0,1,0,1,0,0,0,0,0,1,0,0.129,0
135.8,4.918520005188451,0.597,0,0,0,1,1,0,0,24.0,31.43,0,1,0,4,6,1,0,1,0,1,0,0,0,0,0,1,0,0.129,0
189.13,5.247708048721495,0.652,0,0,0,1,1,0,0,24.0,28.21,0,1,0,4,6,1,0,1,1,2,0,0,0,0,0,0,1,0.2258,0
514.28,6.2447104422386355,1.27,1,0,0,1,1,0,0,24.0,6.95,0,0,0,4,6,1,0,1,1,2,0,0,0,0,0,1,0,0.129,0
16.52,2.8633430855082453,0.646,0,0,0,1,1,0,0,24.0,35.06,0,1,0,4,6,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
9.0,2.302585092994046,0.068,0,0,0,1,2,0,0,12.0,34.4,0,1,0,5,6,1,0,1,1,2,0,0,0,0,0,1,0,0.129,0
294.97,5.690258097836314,1.114,0,0,0,1,1,0,0,24.0,20.35,0,1,0,5,6,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
4.86,1.7681496035889213,0.046,0,0,0,1,1,0,0,24.0,25.56,0,1,0,5,6,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
53.43,3.9969154724461085,1.31,0,0,0,1,1,0,0,24.0,14.82,0,1,0,5,6,1,0,1,1,1,0,0,0,0,0,1,0,0.129,0
64.01,4.174541104216377,1.408,0,0,0,1,1,0,0,24.0,18.31,0,1,0,5,6,1,0,1,0,1,0,0,0,0,0,1,0,0.129,0
216.18,5.380726502788755,1.077,0,0,0,1,1,0,0,24.0,23.54,0,1,0,6,6,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
15.17,2.783157673589016,0.367,0,0,0,1,1,0,0,24.0,15.71,0,1,0,6,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
130.03,4.875426304616494,0.81,0,0,0,1,1,0,0,24.0,32.76,0,1,0,6,6,0,0,1,0,2,0,0,0,0,0,1,0,0.0,0
111.82,4.72579362831183,0.731,0,0,0,1,2,0,0,12.0,23.17,0,1,0,6,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
189.08,5.24744503617428,0.932,0,0,0,1,1,0,0,24.0,26.68,0,1,0,7,6,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0
92.06,4.533244446416503,0.844,0,0,0,1,1,0,0,24.0,29.5,0,1,0,7,6,0,0,1,0,1,0,0,1,1,0,1,0,0.0,0
462.34,6.138461125842323,1.119,1,0,0,1,1,0,0,24.0,23.86,0,1,0,7,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
494.84,6.206253294039438,1.936,1,0,0,1,1,0,0,24.0,14.81,0,1,0,7,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
199.0,5.298317366548036,1.139,0,0,0,1,2,0,0,12.0,21.87,0,1,0,7,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
274.46,5.618442427489185,0.874,0,0,0,1,1,0,0,24.0,15.49,0,1,0,8,6,0,0,1,1,1,0,0,0,0,0,1,0,0.0,0
7.37,2.124653884501384,0.021,0,0,0,1,1,0,0,24.0,22.1,0,1,0,8,6,0,0,1,1,2,0,0,0,0,0,0,1,0.0968,0
